date,precipitation_mm
2000-01-01,82.0832873576388
2000-02-01,43.79569624336065
2000-03-01,30.980110639887496
2000-04-01,33.759257300914136
2000-05-01,57.90514776051938
2000-06-01,17.666967601457824
2000-07-01,7.908409451556397
2000-08-01,7.375222488353697
2000-09-01,43.468175925112085
2000-10-01,83.37605799686713
2000-11-01,39.43149389353834
2000-12-01,34.491717115671975
2001-01-01,32.08935624741019
2001-02-01,25.70306476726227
2001-03-01,49.92635674732229
2001-04-01,62.35478122370948
2001-05-01,24.41139891808661
2001-06-01,54.54211465174095
2001-07-01,45.621362197698375
2001-08-01,1.6856910558897016
2001-09-01,37.963222223879
2001-10-01,52.830965552367566
2001-11-01,33.19851788225618
2001-12-01,59.601916637106186
2002-01-01,46.19297588179159
2002-02-01,25.640325405894103
2002-03-01,37.4879616927636
2002-04-01,48.94342497865369
2002-05-01,52.72833161594822
2002-06-01,56.89085425717925
2002-07-01,26.05367256855937
2002-08-01,35.891206334208114
2002-09-01,22.55424644724945
2002-10-01,8.6200507132184
2002-11-01,36.81802581414257
2002-12-01,31.297391196524316
2003-01-01,96.3268311733259
2003-02-01,62.49086757901279
2003-03-01,81.22592250263689
2003-04-01,64.18525490808526
2003-05-01,35.079815636811105
2003-06-01,18.82869907488792
2003-07-01,17.409983056354292
2003-08-01,33.58901564795516
2003-09-01,11.434243017711166
2003-10-01,20.932833041914144
2003-11-01,41.8072901624832
2003-12-01,71.65472946671859
2004-01-01,66.64403540900187
2004-02-01,31.10299101649319
2004-03-01,15.87976034825902
2004-04-01,28.140943821494496
2004-05-01,102.0576488121398
2004-06-01,34.46293018339005
2004-07-01,38.39374170083125
2004-08-01,41.58955293574754
2004-09-01,57.25164727708787
2004-10-01,30.72730177347153
2004-11-01,19.95837554856917
2004-12-01,41.382703119702654
2005-01-01,26.836358540570576
2005-02-01,9.241489624273289
2005-03-01,34.421687140565574
2005-04-01,34.18056371956579
2005-05-01,80.2103227140597
2005-06-01,94.39547314679368
2005-07-01,5.53300381251648
2005-08-01,16.089439533394437
2005-09-01,35.22653071594947
2005-10-01,32.83527346840114
2005-11-01,81.0417223541544
2005-12-01,57.16407976541017
2006-01-01,64.86039503258452
