date,precipitation_mm
2003-01-01,87.07574928128875
2003-02-01,77.72239334503816
2003-03-01,148.77695195266776
2003-04-01,64.35962582889935
2003-05-01,58.01224733619515
2003-06-01,59.71873501830566
2003-07-01,6.790251731462055
2003-08-01,15.108170274775182
2003-09-01,55.1018464991209
2003-10-01,59.02392045655501
2003-11-01,109.64678464257165
2003-12-01,62.51778849069824
2004-01-01,111.73326550354872
2004-02-01,48.89985910341196
2004-03-01,66.50160665016683
2004-04-01,63.370135019701976
2004-05-01,64.14679479816573
2004-06-01,90.73141160615307
2004-07-01,44.40255704618854
2004-08-01,99.49230497494544
2004-09-01,64.74371695604299
2004-10-01,100.2287725162717
2004-11-01,62.36768022279704
2004-12-01,106.80401749812071
2005-01-01,71.39228993341062
2005-02-01,41.541778685559954
2005-03-01,86.38262257542684
2005-04-01,51.90278713423738
2005-05-01,52.33741337703552
2005-06-01,194.66106951796007
2005-07-01,14.36291997864068
2005-08-01,52.46541179442915
2005-09-01,86.80088037052586
2005-10-01,63.2695041106805
2005-11-01,119.97931674358728
2005-12-01,82.36427425084163
2006-01-01,235.3629063219367
2006-02-01,116.9411268033919
2006-03-01,78.1685980465194
2006-04-01,74.4270926360052
2006-05-01,70.20159467929388
2006-06-01,121.31645318967357
2006-07-01,18.03300685149369
2006-08-01,29.7306918609782
2006-09-01,49.378933140013615
2006-10-01,76.60608473576804
2006-11-01,248.3329970435572
2006-12-01,118.33480090664928
2007-01-01,138.15174094584532
2007-02-01,122.73008476435422
2007-03-01,70.10968030765912
2007-04-01,68.03810291780658
2007-05-01,66.9795049124567
2007-06-01,59.51268912392288
2007-07-01,11.549306668665205
2007-08-01,18.87592341287721
2007-09-01,60.82262782231314
2007-10-01,85.16028105904546
2007-11-01,110.16370804322088
2007-12-01,179.30526514572452
2008-01-01,172.39359934818933
2008-02-01,150.51601246942738
2008-03-01,94.4127896710567
2008-04-01,50.551003020712685
2008-05-01,93.27920994527976
2008-06-01,99.02168054791068
2008-07-01,50.62131181948178
2008-08-01,41.573940074326025
2008-09-01,58.65847584100274
2008-10-01,53.63684170388598
2008-11-01,80.55490699525558
2008-12-01,135.12108421567336
2009-01-01,107.20571808362097
2009-02-01,92.363004979092
2009-03-01,138.30230135532463
2009-04-01,60.98293878976016
2009-05-01,58.03988166969857
2009-06-01,56.572417051346086
2009-07-01,84.3966797013315
2009-08-01,41.23360211384487
2009-09-01,21.186000411175037
2009-10-01,100.1376207511892
2009-11-01,79.86565292375845
2009-12-01,81.77653506074451
2010-01-01,66.86860612403308
2010-02-01,40.04200959746704
2010-03-01,50.48102164871715
2010-04-01,82.83174579074574
2010-05-01,95.90248744550236
2010-06-01,116.23668540718673
2010-07-01,37.81291092311076
2010-08-01,53.89740407182336
2010-09-01,76.70815654119984
2010-10-01,24.728756281165207
2010-11-01,110.9406225010476
2010-12-01,130.36249176936172
2011-01-01,159.2078152384299
2011-02-01,113.39922362344116
2011-03-01,142.0426022834382
2011-04-01,133.83870067148976
2011-05-01,89.96927938687345
2011-06-01,79.87548495074056
2011-07-01,23.309768268973663
2011-08-01,8.684914068469126
2011-09-01,35.68581280924487
2011-10-01,108.15307807007208
2011-11-01,122.85802018259317
2011-12-01,98.03020454991028
2012-01-01,183.3916650162848
2012-02-01,91.22407916759558
2012-03-01,165.50137541482863
2012-04-01,52.01065118053448
2012-05-01,62.899172731824535
2012-06-01,137.93324781213406
2012-07-01,48.643245130200114
2012-08-01,19.162780582597275
2012-09-01,11.228111645074195
2012-10-01,195.0640855061238
2012-11-01,154.18526539607265
2012-12-01,193.3580296585177
2013-01-01,106.32127992128667
2013-02-01,102.40781227001344
2013-03-01,110.69576327053107
2013-04-01,95.69199009373308
2013-05-01,66.0940942385938
2013-06-01,93.97789486851974
2013-07-01,10.726186137099182
2013-08-01,52.233877787142006
2013-09-01,130.8562158890882
2013-10-01,54.71820551217539
2013-11-01,150.88070413177664
2013-12-01,141.54137863075687
2014-01-01,160.80879788080944
2014-02-01,182.4283519602677
2014-03-01,237.3123583834665
2014-04-01,95.32740075217362
2014-05-01,60.66391637742446
2014-06-01,151.46869914471705
2014-07-01,34.63368521907153
2014-08-01,57.206150048408325
2014-09-01,33.57922502872291
2014-10-01,116.54598234425252
2014-11-01,231.60139991165
2014-12-01,102.58666674125809
2015-01-01,115.86041073011349
2015-02-01,113.1241888984958
2015-03-01,127.83507265870318
2015-04-01,48.35241391132223
2015-05-01,38.2470106394875
2015-06-01,28.38203354923645
2015-07-01,22.57061848469679
2015-08-01,20.760665905013973
2015-09-01,54.39770875142119
2015-10-01,50.78929790394314
2015-11-01,169.94920293337205
2015-12-01,169.47802685268235
2016-01-01,86.15010049062651
2016-02-01,114.22824551170956
2016-03-01,119.32815118189312
2016-04-01,50.93616712241736
2016-05-01,164.46774087100354
2016-06-01,60.499709593806266
2016-07-01,38.72637656180981
2016-08-01,40.08562056752246
2016-09-01,76.99314459282073
2016-10-01,205.1478512458892
2016-11-01,88.11724556433099
2016-12-01,119.17250544112328
2017-01-01,37.17639057514384
2017-02-01,202.97242293765552
2017-03-01,156.41426443175786
2017-04-01,82.3987151129406
2017-05-01,44.919637242437744
2017-06-01,91.1092039662452
2017-07-01,2.276605141834184
2017-08-01,11.146423717779609
2017-09-01,30.579549829316207
2017-10-01,115.4947697661202
2017-11-01,193.62070418332547
2017-12-01,126.2050726456614
2018-01-01,121.29810691093654
2018-02-01,196.8418917668141
2018-03-01,99.87919807217186
2018-04-01,83.46887409652571
2018-05-01,41.35556394536865
2018-06-01,88.35188896973106
2018-07-01,12.408232713985097
2018-08-01,17.78869242748042
2018-09-01,23.309502150704063
2018-10-01,89.88738758906058
2018-11-01,69.61435500636573
2018-12-01,126.25687658942498
2019-01-01,73.77387553710356
2019-02-01,85.77928092395419
2019-03-01,25.4699541681052
2019-04-01,76.59396877282789
2019-05-01,63.72399419531644
2019-06-01,56.97337275879271
2019-07-01,20.56432315637569
2019-08-01,42.74155217232089
2019-09-01,94.52466136901452
2019-10-01,110.77407635558966
2019-11-01,90.10630848276722
2019-12-01,131.24702540201744
2020-01-01,224.55206668131316
2020-02-01,141.05206542617574
2020-03-01,121.90775262108018
2020-04-01,103.33017950901272
2020-05-01,91.1206069097912
2020-06-01,156.96891226864088
2020-07-01,46.35410375327268
2020-08-01,9.584851630470462
2020-09-01,57.27624416682311
2020-10-01,189.0431921159177
2020-11-01,225.48490270743255
2020-12-01,133.29631263760237
2021-01-01,129.81388033261635
2021-02-01,157.73190068571978
2021-03-01,74.7363829947803
2021-04-01,53.13484048148218
2021-05-01,98.24035605052244
2021-06-01,49.32766010675017
2021-07-01,2.4272229486218224
2021-08-01,69.81088042137642
2021-09-01,35.03942173522366
2021-10-01,119.63197052807917
2021-11-01,178.36932163610174
2021-12-01,253.5957826949502
2022-01-01,115.38803207793522
2022-02-01,99.1432886058249
2022-03-01,179.80265806210008
2022-04-01,96.51330756858547
2022-05-01,95.07151786398708
2022-06-01,192.19459374164808
2022-07-01,31.29533056095444
2022-08-01,11.99537192650367
2022-09-01,35.410941194125364
2022-10-01,42.09761702726496
2022-11-01,128.17196262921797
2022-12-01,166.16096700421954
2023-01-01,65.16556855396354
2023-02-01,131.492130458832
2023-03-01,62.71856596209974
2023-04-01,87.0793706402123
2023-05-01,62.38174809103648
2023-06-01,71.99695646254031
2023-07-01,15.509782330587818
2023-08-01,104.13688320943024
2023-09-01,52.67966642226404
2023-10-01,61.398284058078126
2023-11-01,150.6557825786346
