date,precipitation_mm
2000-01-01,163.3000407618168
2000-02-01,115.21885266603675
2000-03-01,106.58520031815635
2000-04-01,38.40515062860472
2000-05-01,55.24937667654692
2000-06-01,42.02524606658652
2000-07-01,19.96716037582108
2000-08-01,6.653569136984031
2000-09-01,32.714819107504475
2000-10-01,80.19503282976015
2000-11-01,77.09095497176745
2000-12-01,101.99790077981618
2001-01-01,70.37113883228514
2001-02-01,67.5657502279508
2001-03-01,84.43041299125248
2001-04-01,55.35493598763576
2001-05-01,46.38900418816719
2001-06-01,41.88620892928734
2001-07-01,10.744608815409403
2001-08-01,25.45855455492119
2001-09-01,14.292043144051217
2001-10-01,127.45558651858296
2001-11-01,182.72015230081948
2001-12-01,213.1159242355241
2002-01-01,213.49230259152372
2002-02-01,164.22569152834967
2002-03-01,154.07692244341504
2002-04-01,95.8174387582404
2002-05-01,44.8410139084856
2002-06-01,32.38075775840333
2002-07-01,16.485703197242163
2002-08-01,14.833804988416894
2002-09-01,12.14986597688476
2002-10-01,6.770480950479808
2002-11-01,89.65959681413273
2002-12-01,183.2135620693261
2003-01-01,246.22883668579016
2003-02-01,57.47995371761239
2003-03-01,209.32358615168468
2003-04-01,77.36394329925196
2003-05-01,18.08559011171584
2003-06-01,6.161132969270505
2003-07-01,0.9534575832675692
2003-08-01,2.988167496418457
2003-09-01,14.15512894148255
2003-10-01,258.6679966991559
2003-11-01,247.27301276940108
2003-12-01,129.0620937649503
2004-01-01,132.20019253691655
2004-02-01,63.303251552649016
2004-03-01,96.93044444337738
2004-04-01,21.424227575886903
2004-05-01,49.96030033893007
2004-06-01,27.11993244289708
2004-07-01,7.728516631318692
2004-08-01,57.64680740762493
2004-09-01,76.71064758975777
2004-10-01,77.32992873817516
2004-11-01,113.79249164799464
2004-12-01,157.02437768751614
2005-01-01,138.98242113574491
2005-02-01,30.14118053788893
2005-03-01,97.93051205899428
2005-04-01,63.27643344697557
2005-05-01,82.77358051094788
2005-06-01,42.395376690351135
2005-07-01,21.05984202187383
2005-08-01,9.798203413617092
2005-09-01,44.67166426679121
2005-10-01,79.5530251404508
2005-11-01,143.58551050469518
2005-12-01,161.46113756372324
2006-01-01,301.98192332160266
2006-02-01,135.6151332175244
2006-03-01,105.7990029901211
2006-04-01,61.29911290406314
