date,huc8,data_val
2000-01-01,17090011,7.161847558314726
2000-02-01,17090011,11.434843278878084
2000-03-01,17090011,35.33993942282245
2000-04-01,17090011,69.15712728806332
2000-05-01,17090011,91.10495521732373
2000-06-01,17090011,138.52364633381993
2000-07-01,17090011,142.61834497953848
2000-08-01,17090011,129.4526010058249
2000-09-01,17090011,79.64271102265589
2000-10-01,17090011,35.46502758906966
2000-11-01,17090011,8.400599741004365
2000-12-01,17090011,6.766505071790722
2001-01-01,17090011,11.223287949089416
2001-02-01,17090011,20.495573822232565
2001-03-01,17090011,38.64659458330246
2001-04-01,17090011,59.01502075361014
2001-05-01,17090011,126.19413916900866
2001-06-01,17090011,107.93333539080365
2001-07-01,17090011,133.70325394372344
2001-08-01,17090011,123.58037055846233
2001-09-01,17090011,85.40578533265307
2001-10-01,17090011,33.857947722524905
2001-11-01,17090011,13.860063521908469
2001-12-01,17090011,3.6159507008869256
2002-01-01,17090011,5.268884655073596
2002-02-01,17090011,21.66005264733653
2002-03-01,17090011,37.2477209329166
2002-04-01,17090011,66.08663008076095
2002-05-01,17090011,95.6166367598366
2002-06-01,17090011,125.66846110097046
2002-07-01,17090011,153.66602265764953
2002-08-01,17090011,125.5387533958765
2002-09-01,17090011,77.97342432339273
2002-10-01,17090011,45.79917625134425
2002-11-01,17090011,17.38971663751165
2002-12-01,17090011,7.3159837495324345
2003-01-01,17090011,9.950725312680234
2003-02-01,17090011,20.772499601727414
2003-03-01,17090011,29.819090735870738
2003-04-01,17090011,58.36895564703159
2003-05-01,17090011,106.75577233988183
2003-06-01,17090011,141.5431630779455
2003-07-01,17090011,158.60118794085054
2003-08-01,17090011,122.99488911893803
2003-09-01,17090011,76.24363730366227
2003-10-01,17090011,41.365434786108366
2003-11-01,17090011,14.711003116135162
2003-12-01,17090011,5.091999743301056
2004-01-01,17090011,10.325166262142186
2004-02-01,17090011,18.344635874515944
2004-03-01,17090011,47.32527424516152
2004-04-01,17090011,93.3869373860669
2004-05-01,17090011,89.72666334789884
2004-06-01,17090011,127.40917769959535
2004-07-01,17090011,149.78533970983509
2004-08-01,17090011,119.22839419450185
2004-09-01,17090011,69.6827352676033
2004-10-01,17090011,36.96761861760206
2004-11-01,17090011,14.179197350880992
2004-12-01,17090011,8.355109222104552
2005-01-01,17090011,12.694922425437886
2005-02-01,17090011,27.210772751705896
2005-03-01,17090011,51.663642828383466
2005-04-01,17090011,48.70717239792231
2005-05-01,17090011,94.13576151629053
2005-06-01,17090011,109.43029875696011
2005-07-01,17090011,149.24071197519638
2005-08-01,17090011,135.1674101671845
2005-09-01,17090011,78.59757837993573
2005-10-01,17090011,32.206186602087854
2005-11-01,17090011,13.164813456132432
2005-12-01,17090011,10.226416379560838
2006-01-01,17090011,6.306193677867818
2006-02-01,17090011,19.23714422379893
2006-03-01,17090011,31.23963628127555
2006-04-01,17090011,76.73913030591207
2006-05-01,17090011,119.28109215612182
2006-06-01,17090011,128.45059457411293
2006-07-01,17090011,153.88380932648514
2006-08-01,17090011,127.78340302399033
2006-09-01,17090011,78.82364871862801
2006-10-01,17090011,37.61301529541362
2006-11-01,17090011,13.936883092917492
2006-12-01,17090011,8.46488154508167
2007-01-01,17090011,13.670982473747767
2007-02-01,17090011,16.53171612259739
2007-03-01,17090011,46.13878271284091
2007-04-01,17090011,76.31935396883874
2007-05-01,17090011,127.78253962205474
2007-06-01,17090011,118.87588643441796
2007-07-01,17090011,144.34544599219385
2007-08-01,17090011,120.24580206607405
2007-09-01,17090011,80.48383021249022
2007-10-01,17090011,31.686818486459266
2007-11-01,17090011,16.967985800265204
2007-12-01,17090011,5.626836638479724
2008-01-01,17090011,2.6662680982177456
2008-02-01,17090011,21.424348753786433
2008-03-01,17090011,31.28054942933477
2008-04-01,17090011,44.127582418701515
2008-05-01,17090011,92.17848623548636
2008-06-01,17090011,121.71314907087512
2008-07-01,17090011,143.23477874971894
2008-08-01,17090011,104.99860383633354
2008-09-01,17090011,86.78562776060598
2008-10-01,17090011,35.26308668620636
2008-11-01,17090011,14.664225235214436
2008-12-01,17090011,8.588183318674943
2009-01-01,17090011,11.376390630472972
2009-02-01,17090011,18.613208157163847
2009-03-01,17090011,28.479308471346084
2009-04-01,17090011,68.84628666634653
