date,huc8,data_val
2000-01-01,17090004,9.524081611831571
2000-02-01,17090004,12.758106691042826
2000-03-01,17090004,38.31073494757657
2000-04-01,17090004,69.27468391864055
2000-05-01,17090004,89.21514572992638
2000-06-01,17090004,141.6529293445325
2000-07-01,17090004,140.60884837756825
2000-08-01,17090004,135.49596749542107
2000-09-01,17090004,84.62759766461721
2000-10-01,17090004,40.35701234343964
2000-11-01,17090004,11.486356513995187
2000-12-01,17090004,9.526176969378945
2001-01-01,17090004,13.697805952960467
2001-02-01,17090004,23.01124969534286
2001-03-01,17090004,40.264704807857456
2001-04-01,17090004,59.330946626757374
2001-05-01,17090004,132.2644354948612
2001-06-01,17090004,108.91119366186345
2001-07-01,17090004,135.43284022554369
2001-08-01,17090004,126.77221666456828
2001-09-01,17090004,92.52660569212314
2001-10-01,17090004,38.79199418388319
2001-11-01,17090004,15.63150673550359
2001-12-01,17090004,3.5307287782533603
2002-01-01,17090004,4.34078150706749
2002-02-01,17090004,20.46222250852265
2002-03-01,17090004,41.5339253333409
2002-04-01,17090004,68.9334538038858
2002-05-01,17090004,98.34781403279403
2002-06-01,17090004,126.50701457780117
2002-07-01,17090004,159.21723193765374
2002-08-01,17090004,130.8339240040862
2002-09-01,17090004,83.7506188666429
2002-10-01,17090004,49.83771260418107
2002-11-01,17090004,19.992237321627638
2002-12-01,17090004,9.826841076375345
2003-01-01,17090004,11.23187249108474
2003-02-01,17090004,20.509101384057825
2003-03-01,17090004,35.57354782251961
2003-04-01,17090004,56.20376484439892
2003-05-01,17090004,105.93292784498874
2003-06-01,17090004,148.58853286467988
2003-07-01,17090004,163.6176311945372
2003-08-01,17090004,124.98285780859435
2003-09-01,17090004,83.84768567962438
2003-10-01,17090004,47.43531589733083
2003-11-01,17090004,14.291808541106644
2003-12-01,17090004,7.312728047276178
2004-01-01,17090004,13.193767940807403
2004-02-01,17090004,20.380648372102502
2004-03-01,17090004,51.36551872409737
2004-04-01,17090004,88.5632039830234
2004-05-01,17090004,93.56442088881174
2004-06-01,17090004,128.51458276913843
2004-07-01,17090004,155.2947505724948
2004-08-01,17090004,126.45328831528676
2004-09-01,17090004,74.43306117761958
2004-10-01,17090004,41.09191294588648
2004-11-01,17090004,15.428864339931213
2004-12-01,17090004,11.218536577891221
2005-01-01,17090004,16.923902667019814
2005-02-01,17090004,26.965537290662677
2005-03-01,17090004,51.68086242635769
2005-04-01,17090004,60.41012450351793
2005-05-01,17090004,96.05900697230622
2005-06-01,17090004,118.67038653877138
2005-07-01,17090004,154.10377420540678
2005-08-01,17090004,140.8006877141614
2005-09-01,17090004,84.90544405500496
2005-10-01,17090004,40.72650883613889
2005-11-01,17090004,15.41209022833092
2005-12-01,17090004,10.1052262666703
2006-01-01,17090004,7.192003287666311
2006-02-01,17090004,21.28094079922379
2006-03-01,17090004,30.382495208459197
2006-04-01,17090004,77.84472118519082
2006-05-01,17090004,118.81397080230187
2006-06-01,17090004,129.41622555133662
2006-07-01,17090004,158.75124264925532
2006-08-01,17090004,137.00053658332786
2006-09-01,17090004,81.00815385637623
2006-10-01,17090004,43.2732990677957
