date,precipitation_mm
2000-01-01,28.613848677590298
2000-02-01,38.19366033081824
2000-03-01,21.11789978316776
2000-04-01,35.68608184589398
2000-05-01,46.39213602579488
2000-06-01,29.748087135488145
2000-07-01,26.25455525620392
2000-08-01,11.238919496291407
2000-09-01,53.15886341452308
2000-10-01,40.839697540729226
2000-11-01,17.650706501351852
2000-12-01,30.12937123937192
2001-01-01,21.6603769909846
2001-02-01,25.06004368668333
2001-03-01,35.054650667735686
2001-04-01,50.4223384327616
2001-05-01,26.925743509936808
2001-06-01,92.34739090021662
2001-07-01,30.367558326247163
2001-08-01,9.373445666035598
2001-09-01,13.838933438679488
2001-10-01,50.53015161040128
2001-11-01,30.82795204482585
2001-12-01,30.261767632002098
2002-01-01,25.10998968120372
2002-02-01,31.21902157917977
2002-03-01,44.75776979927589
2002-04-01,27.24375431712485
2002-05-01,71.71134675824179
2002-06-01,68.97540440479004
2002-07-01,22.05894507414304
2002-08-01,28.525493009167946
2002-09-01,29.14174488653264
2002-10-01,11.697023662510697
2002-11-01,29.483158963830448
2002-12-01,31.54662483169449
2003-01-01,40.024584604441976
2003-02-01,28.08055376070965
2003-03-01,57.1354175423
2003-04-01,41.21544706909679
2003-05-01,54.89820772930579
2003-06-01,35.21162742230363
2003-07-01,13.331198886408377
2003-08-01,17.643167474610607
2003-09-01,33.01175212045338
2003-10-01,31.32979023768091
2003-11-01,29.808111381162743
2003-12-01,32.721820187484106
2004-01-01,40.59159082078292
2004-02-01,21.774359738818376
2004-03-01,21.66640800907305
2004-04-01,37.74619456100989
2004-05-01,81.65817676014439
2004-06-01,45.67131851224924
2004-07-01,24.176590867877568
2004-08-01,50.7825823208184
2004-09-01,47.68385040199159
2004-10-01,34.078914429040246
2004-11-01,22.15169089554847
2004-12-01,30.411601884151608
2005-01-01,27.08680912375357
2005-02-01,9.804185143826809
2005-03-01,36.35919895328009
2005-04-01,57.56020446449643
2005-05-01,58.33563826271499
2005-06-01,93.233487827893
2005-07-01,12.030431729457378
2005-08-01,14.54631942155203
2005-09-01,40.08636620488291
2005-10-01,54.45970088024444
2005-11-01,40.38313667460309
2005-12-01,41.92661773034264
2006-01-01,49.81304106130845
2006-02-01,28.896497195915877
2006-03-01,35.79160021381722
2006-04-01,75.55507781940129
2006-05-01,45.39656677159494
2006-06-01,68.77269169042869
2006-07-01,19.640793494432646
2006-08-01,27.224415473398643
2006-09-01,43.300690394666525
2006-10-01,33.01375989601555
2006-11-01,75.06927157027657
2006-12-01,27.599242479746668
2007-01-01,16.490174815650573
2007-02-01,36.34144659636879
2007-03-01,24.90209383718488
2007-04-01,36.833197886689085
2007-05-01,61.71918223398941
2007-06-01,43.50354987974471
2007-07-01,19.872704360224557
2007-08-01,11.656343001273962
2007-09-01,40.54893608773101
2007-10-01,26.15748829536047
2007-11-01,37.168260395276846
2007-12-01,37.415733712315074
2008-01-01,37.49954678254542
2008-02-01,27.68687844286551
2008-03-01,29.19973919277176
2008-04-01,27.622103396093216
2008-05-01,54.141059883067165
2008-06-01,69.55818689891042
2008-07-01,21.72085320256454
2008-08-01,29.1716398669407
2008-09-01,31.53930701870307
2008-10-01,20.460014005063236
2008-11-01,50.10140658431616
2008-12-01,47.55356973654733
2009-01-01,39.80295653473034
2009-02-01,25.96325460779884
2009-03-01,43.411454650669576
2009-04-01,20.147528745608103
2009-05-01,38.774172708261695
2009-06-01,38.78930928532943
2009-07-01,34.25624825342552
2009-08-01,40.74137715370157
2009-09-01,17.288517473041342
2009-10-01,44.03354046367696
2009-11-01,21.38344726750687
2009-12-01,36.08434969440949
2010-01-01,29.0830173937522
2010-02-01,15.134331287179627
2010-03-01,30.804412063592476
2010-04-01,55.24789626301926
2010-05-01,66.02946076575594
2010-06-01,94.38818837055553
2010-07-01,20.341571704148837
2010-08-01,32.64731649767939
2010-09-01,42.78249844427972
2010-10-01,31.942638930247707
2010-11-01,69.23390072011121
2010-12-01,65.519118136654
2011-01-01,48.54261438699661
2011-02-01,48.88545299641712
2011-03-01,46.90933603157092
2011-04-01,46.56333169363781
2011-05-01,50.91368812688187
2011-06-01,74.92418561649384
2011-07-01,21.52821281574256
2011-08-01,13.033567600409658
2011-09-01,20.58285853575126
2011-10-01,59.48068516765284
2011-11-01,37.372457241167865
2011-12-01,22.06300733244839
2012-01-01,38.87978186131128
2012-02-01,29.65259279306184
2012-03-01,54.08226596909262
2012-04-01,50.02283916166164
2012-05-01,47.17928846313267
2012-06-01,71.5269480457493
2012-07-01,29.93285960961575
2012-08-01,12.998253541425616
2012-09-01,11.313316548119625
2012-10-01,59.784398956116426
2012-11-01,47.822748078833726
2012-12-01,46.93931038061906
2013-01-01,30.416361809509976
2013-02-01,14.649558674197898
2013-03-01,28.978236737668205
2013-04-01,46.41220891999082
2013-05-01,61.99464309204247
2013-06-01,58.52458757893425
2013-07-01,14.348292986789229
2013-08-01,36.2551670588731
2013-09-01,55.616357082540425
2013-10-01,15.95815766749214
2013-11-01,32.18046339153659
2013-12-01,39.90602379708037
2014-01-01,31.78271193171221
2014-02-01,54.804303940513535
2014-03-01,55.791039080677365
2014-04-01,28.6151787936339
2014-05-01,42.22372649978392
2014-06-01,82.80964766232537
2014-07-01,17.081262708855384
2014-08-01,36.76069408116696
2014-09-01,22.299064384258788
2014-10-01,41.97936161620571
2014-11-01,84.18048390630432
2014-12-01,47.895393974089565
2015-01-01,37.32852446571631
2015-02-01,29.11824529673469
2015-03-01,33.20447859091115
2015-04-01,17.370905879745695
2015-05-01,36.04693907592166
2015-06-01,29.07207125673761
2015-07-01,32.195032822259726
2015-08-01,17.903561408841355
2015-09-01,26.77761599255289
2015-10-01,24.12379388583646
2015-11-01,42.82522257234865
2015-12-01,56.91447954494344
2016-01-01,25.852987412510775
2016-02-01,24.52804769419931
2016-03-01,36.13990596816709
2016-04-01,36.11973651385245
2016-05-01,71.85388248787638
2016-06-01,38.78701972779111
2016-07-01,42.8019800463359
2016-08-01,18.379596608895824
2016-09-01,28.87673054097573
2016-10-01,85.72027704542602
2016-11-01,20.916063039599827
2016-12-01,42.64579564788375
2017-01-01,25.61000924451011
2017-02-01,55.68724055619652
2017-03-01,74.66841570075422
2017-04-01,53.1038186311963
2017-05-01,39.74310311792878
2017-06-01,50.1058153433231
2017-07-01,11.715279223832493
2017-08-01,14.444391154062393
2017-09-01,28.97280397240228
2017-10-01,31.1674502165554
2017-11-01,53.560372358700015
2017-12-01,47.86774691084987
2018-01-01,28.47734719204506
2018-02-01,46.26730867498036
2018-03-01,33.6832122462174
2018-04-01,48.54537633229033
2018-05-01,66.49787944609336
2018-06-01,62.07485175901187
2018-07-01,14.202877086037674
2018-08-01,18.307682216497245
2018-09-01,15.133841669619374
2018-10-01,33.123174942119505
2018-11-01,39.65609858527623
2018-12-01,26.062844610786588
2019-01-01,25.52838568652436
2019-02-01,49.49511397806948
2019-03-01,20.854577736427647
2019-04-01,61.78615501091354
2019-05-01,54.95355402316422
2019-06-01,47.35105477935629
2019-07-01,33.06874166123128
2019-08-01,37.36433881011759
2019-09-01,66.66029982820605
2019-10-01,29.13486202451845
2019-11-01,25.37146477144972
2019-12-01,21.21610714125583
2020-01-01,32.33028795792214
2020-02-01,25.269179135684347
2020-03-01,15.401624002068049
2020-04-01,39.6943915169111
2020-05-01,79.42891570015526
2020-06-01,74.69410579697254
2020-07-01,22.57526851312774
2020-08-01,17.47199287006075
2020-09-01,21.81122913881032
2020-10-01,65.8104572972856
2020-11-01,38.89064979525913
2020-12-01,23.634413921828703
2021-01-01,21.97358193567821
2021-02-01,30.34803846859573
2021-03-01,13.195041728244025
2021-04-01,23.18965115875309
2021-05-01,71.97208664067477
2021-06-01,49.39314772516802
2021-07-01,15.398010046394614
2021-08-01,47.58829987011056
2021-09-01,26.742878254937956
2021-10-01,39.68478717389262
2021-11-01,47.68360562204616
2021-12-01,48.83663758807854
2022-01-01,29.99951482341095
2022-02-01,24.632504283641676
2022-03-01,29.413952230553036
2022-04-01,30.322807495689588
2022-05-01,48.76298324985593
2022-06-01,72.00119740188445
2022-07-01,22.18457924246875
2022-08-01,22.133823376950687
2022-09-01,42.79097479773144
2022-10-01,24.99071356760768
2022-11-01,47.65519489085574
2022-12-01,47.1228342000405
2023-01-01,22.39944398810033
2023-02-01,20.23309281383872
2023-03-01,21.721009930074697
2023-04-01,21.754864622031423
2023-05-01,69.52506935970888
2023-06-01,50.64399737703722
2023-07-01,13.619088596072231
2023-08-01,53.49828411112553
2023-09-01,33.66371192003828
2023-10-01,35.15089136907702
2023-11-01,30.798328857718587
2023-12-01,17.794587504512897
2024-01-01,29.229613662549788
2024-02-01,43.193695280337536
2024-03-01,26.56172863427193
2024-04-01,42.41756660536746
2024-05-01,72.66321310715593
2024-06-01,39.75366622816259
2024-07-01,25.953071016897965
2024-08-01,35.09159840630545
2024-09-01,38.77405913752708
2024-10-01,12.915583924910791
2024-11-01,45.75919856170202
2024-12-01,20.278227392737463
2025-01-01,18.15372770783673
2025-02-01,36.65176851363569
2025-03-01,31.93294312151883
2025-04-01,33.64426299072567
2025-05-01,37.1957201988605
2025-06-01,44.08368837384407
2025-07-01,34.69438123570792
2025-08-01,34.315684314387646
2025-09-01,18.83281692304923
2025-10-01,45.175533608913646
2025-11-01,46.95229974668367
2025-12-01,74.06248337219176
