date,precipitation_mm
2000-01-01,69.0626719022707
2000-02-01,92.84974629309038
2000-03-01,31.9379318286225
2000-04-01,30.734790330186797
2000-05-01,2.7555970042700264
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.3335024735494476
2000-09-01,3.3922395109509127
2000-10-01,18.82446186875464
2000-11-01,7.205335149044255
2000-12-01,15.368278845740909
2001-01-01,69.48451743238014
2001-02-01,76.1962433644398
2001-03-01,85.17034706173752
2001-04-01,20.215214943683204
2001-05-01,0.2473896275814553
2001-06-01,0.0
2001-07-01,0.0687009313881292
2001-08-01,0.0
2001-09-01,1.8751478944142812
2001-10-01,12.974859987863251
2001-11-01,54.82110772727107
2001-12-01,44.63057095031718
2002-01-01,26.75138504114387
2002-02-01,16.479343065537762
2002-03-01,28.767567496776064
2002-04-01,12.024297440364537
2002-05-01,0.0
2002-06-01,0.356508324973683
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,1.3196207744863644
2002-10-01,4.938668461976116
2002-11-01,51.7879433820521
2002-12-01,82.76834478394734
2003-01-01,15.7991871973758
2003-02-01,56.487667937476175
2003-03-01,38.42705531080975
2003-04-01,23.586364030895357
2003-05-01,6.150789589578571
2003-06-01,0.002725498948807
2003-07-01,0.4455179568545567
2003-08-01,0.0
2003-09-01,0.6338560209502504
2003-10-01,5.579541062481353
2003-11-01,27.580296996552644
2003-12-01,39.262781628937184
2004-01-01,31.03646738596915
2004-02-01,79.34910741930055
2004-03-01,14.897368821269028
2004-04-01,5.548451406963938
2004-05-01,0.9427855693942292
2004-06-01,0.0
2004-07-01,0.0
2004-08-01,0.0069399499907045
2004-09-01,4.634746783997591
2004-10-01,47.13850847073468
2004-11-01,23.5088762158726
2004-12-01,92.75725859395013
2005-01-01,84.6743032301162
2005-02-01,93.85819796324066
2005-03-01,53.47668066203679
2005-04-01,19.12809000217668
2005-05-01,12.855877614552169
2005-06-01,0.0283764678186305
2005-07-01,0.0
2005-08-01,0.7687852490655706
2005-09-01,3.05882441446111
2005-10-01,5.965374012372425
2005-11-01,18.73464989836101
2005-12-01,49.5609228354254
2006-01-01,80.62377928534492
2006-02-01,30.245375579091935
2006-03-01,91.46205379885708
2006-04-01,58.03338078139818
2006-05-01,11.906254761672391
2006-06-01,0.1381445388756579
2006-07-01,0.4841173623310885
2006-08-01,0.0
2006-09-01,1.472050465678049
2006-10-01,9.072536173015138
2006-11-01,11.972845525156334
2006-12-01,29.010811837715888
2007-01-01,16.496707201027924
2007-02-01,49.377311283968304
2007-03-01,12.727685231638391
2007-04-01,17.989438812831516
2007-05-01,0.0
2007-06-01,0.141746591951615
2007-07-01,0.0
2007-08-01,0.0
2007-09-01,2.528352725355552
2007-10-01,13.076566268374416
2007-11-01,9.032663922587872
2007-12-01,30.033404258097605
2008-01-01,131.5579496364822
2008-02-01,36.98488553024854
2008-03-01,10.900334942946744
2008-04-01,12.460237396887262
2008-05-01,0.0
2008-06-01,0.0108281334126551
2008-07-01,0.0
2008-08-01,0.0
2008-09-01,0.6901441537141226
2008-10-01,8.968253061947044
2008-11-01,30.68292790479301
2008-12-01,19.88184637548986
2009-01-01,12.484602507565182
2009-02-01,77.48417789019204
2009-03-01,28.53483194892598
2009-04-01,10.613735470913037
2009-05-01,5.567052664021701
2009-06-01,1.0024947416092869
2009-07-01,0.0
2009-08-01,0.0268895400125704
2009-09-01,1.8192495267521085
2009-10-01,25.82656836766299
2009-11-01,8.736122790408075
2009-12-01,54.28271162620059
2010-01-01,112.57900444717198
2010-02-01,71.03343787810846
2010-03-01,20.83743524291452
2010-04-01,38.08758713354453
2010-05-01,1.6682695066468245
2010-06-01,0.0
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,0.6380281304465437
2010-10-01,18.828954400605497
2010-11-01,33.49103781748644
2010-12-01,120.7263524209997
2011-01-01,42.73782950514055
2011-02-01,45.7274058995309
2011-03-01,98.34085961742932
2011-04-01,11.465150758726812
2011-05-01,0.7546162820787448
2011-06-01,0.1494043528990656
2011-07-01,0.0
2011-08-01,0.0
2011-09-01,6.08451423705991
